#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:30340614	(2018) Elimination of substances from the brain parenchyma: efflux via perivascular pathways and via the blood-brain barrier.	7	46	1.46	0.83	0.00099	9606.ENSP00000075120,9606.ENSP00000252486,9606.ENSP00000376197,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000496870,9606.ENSP00000498246	SLC2A3,APOE,TFRC,SLC7A7,SLC1A5,LRP2,ABCG2
PMID:27321053	(2016) Modeling heterogeneity in the pluripotent state: A promising strategy for improving the efficiency and fidelity of stem cell differentiation.	7	46	1.46	0.83	0.00099	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000374309,9606.ENSP00000449404,9606.ENSP00000458879	NANOG,POU5F1,GATA2,GATA3,LAMA1,KRT8,ZSCAN10
PMID:30673604	(2019) Transcriptional Heterogeneity in Naive and Primed Human Pluripotent Stem Cells at Single-Cell Resolution.	7	47	1.45	0.82	0.0011	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000279488,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000409544,9606.ENSP00000498246	NANOG,POU5F1,DUSP6,GATA2,GATA3,CLDN4,ABCG2
PMID:31185456	(2019) Multiomics Analyses of HNF4alpha Protein Domain Function during Human Pluripotent Stem Cell Differentiation.	7	47	1.45	0.82	0.0011	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000374309,9606.ENSP00000484644,9606.ENSP00000496870	NANOG,APOE,POU5F1,NID1,LAMA1,CHAC1,LRP2
PMID:28973471	(2017) Mechanisms of transcription factor-mediated direct reprogramming of mouse embryonic stem cells to trophoblast stem-like cells.	6	26	1.64	0.83	0.0012	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,GCM1,POU5F1,GATA3,KRT8
PMID:24290755	(2013) Specification of functional cranial placode derivatives from human pluripotent stem cells.	7	50	1.42	0.79	0.0014	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000364683,9606.ENSP00000368632,9606.ENSP00000389870,9606.ENSP00000449404	NANOG,POU5F1,GATA2,BAMBI,GATA3,DLX3,KRT8
PMID:22634564	(2012) Isolation of primitive endoderm, mesoderm, vascular endothelial and trophoblast progenitors from human pluripotent stem cells.	8	79	1.28	0.77	0.0014	9606.ENSP00000217961,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000265162,9606.ENSP00000296145,9606.ENSP00000300060,9606.ENSP00000498246	STS,NANOG,GCM1,POU5F1,ENPEP,TDGF1,ANPEP,ABCG2
PMID:21215265	(2011) FGF4-dependent stem cells derived from rat blastocysts differentiate along the trophoblast lineage.	6	27	1.62	0.81	0.0014	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000268053,9606.ENSP00000436607	FGF4,NANOG,GCM1,POU5F1,CYP11A1,ADM
PMID:22649611	(2009) Cell phenotypes in human amniotic fluid.	6	27	1.62	0.81	0.0014	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000311997,9606.ENSP00000355124,9606.ENSP00000376197	NANOG,POU5F1,ANPEP,NEFH,KRT19,TFRC
PMID:34140473	(2021) A single cell characterisation of human embryogenesis identifies pluripotency transitions and putative anterior hypoblast centre.	8	81	1.27	0.75	0.0016	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000244537,9606.ENSP00000259915,9606.ENSP00000297258,9606.ENSP00000355124,9606.ENSP00000359415,9606.ENSP00000367817	FGF4,NANOG,H4C6,POU5F1,FABP5,KRT19,KHDC1L,PODXL
PMID:31784515	(2019) Single cell census of human kidney organoids shows reproducibility and diminished off-target cells after transplantation.	8	81	1.27	0.75	0.0016	9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000348838,9606.ENSP00000368632,9606.ENSP00000374309,9606.ENSP00000378517,9606.ENSP00000402152,9606.ENSP00000496870	APOE,POU5F1,UBE2C,GATA3,LAMA1,SPP1,SLC12A3,LRP2
PMID:35672317	(2022) Cell fate roadmap of human primed-to-naive transition reveals preimplantation cell lineage signatures.	7	52	1.4	0.76	0.0018	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,POU5F1,TDGF1,GATA2,GATA3,KRT8
PMID:34380613	(2021) Efficient derivation of human trophoblast stem cells from primed pluripotent stem cells.	7	52	1.4	0.76	0.0018	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000364683,9606.ENSP00000368632	FGF4,NANOG,POU5F1,TDGF1,GATA2,BAMBI,GATA3
PMID:36332016	(2022) Early developmental plasticity enables the induction of an intermediate extraembryonic cell state.	7	53	1.39	0.75	0.0019	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000265162,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,POU5F1,ENPEP,PODXL,GATA3,KRT8
PMID:31628347	(2019) Super-enhancer-guided mapping of regulatory networks controlling mouse trophoblast stem cells.	7	53	1.39	0.75	0.0019	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000389870,9606.ENSP00000435233	FGF4,NANOG,GCM1,POU5F1,GATA3,DLX3,TEAD1
PMID:28174249	(2017) Tracking the embryonic stem cell transition from ground state pluripotency.	8	84	1.25	0.73	0.0019	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000279488,9606.ENSP00000296145,9606.ENSP00000307305,9606.ENSP00000374309,9606.ENSP00000378517	NANOG,POU5F1,NID1,DUSP6,TDGF1,DDIT4,LAMA1,SPP1
PMID:29081510	(2017) Isolation and characterization of urinary extracellular vesicles: implications for biomarker discovery.	7	53	1.39	0.75	0.0019	9606.ENSP00000244537,9606.ENSP00000355124,9606.ENSP00000376197,9606.ENSP00000402152,9606.ENSP00000449404,9606.ENSP00000487363,9606.ENSP00000496870	H4C6,KRT19,TFRC,SLC12A3,KRT8,HAVCR1,LRP2
PMID:36593753	(2023) A chemically defined system supports two distinct types of stem cell from a single blastocyst and their self-assembly to generate blastoid.	6	30	1.57	0.77	0.0020	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000367817,9606.ENSP00000368632	FGF4,NANOG,POU5F1,GATA2,PODXL,GATA3
PMID:36339249	(2022) Human endometrial cell-type-specific RNA sequencing provides new insights into the embryo-endometrium interplay.	8	85	1.25	0.73	0.0020	9606.ENSP00000252486,9606.ENSP00000264187,9606.ENSP00000297258,9606.ENSP00000300060,9606.ENSP00000356030,9606.ENSP00000374309,9606.ENSP00000378517,9606.ENSP00000409544	APOE,NID1,FABP5,ANPEP,CD55,LAMA1,SPP1,CLDN4
PMID:34445131	(2021) Extracellular Vesicles: New Tools for Early Diagnosis of Breast and Genitourinary Cancers.	9	122	1.14	0.71	0.0020	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000297258,9606.ENSP00000300060,9606.ENSP00000357691,9606.ENSP00000360269,9606.ENSP00000367817,9606.ENSP00000409544	NANOG,APOE,POU5F1,FABP5,ANPEP,S100A14,TACSTD2,PODXL,CLDN4
PMID:34676163	(2021) Arsenic Trioxide Promotes Tumor Progression by Inducing the Formation of PGCCs and Embryonic Hemoglobin in Colon Cancer Cells.	6	30	1.57	0.77	0.0020	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000376197,9606.ENSP00000444408	NANOG,GCM1,POU5F1,GATA2,TFRC,SLC1A5
PMID:30686763	(2019) TFAP2C- and p63-Dependent Networks Sequentially Rearrange Chromatin Landscapes to Drive Human Epidermal Lineage Commitment.	7	54	1.39	0.75	0.0020	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000435233,9606.ENSP00000449404	FGF4,NANOG,POU5F1,GATA2,GATA3,TEAD1,KRT8
PMID:27236334	(2016) Single-stranded DNA binding protein Ssbp3 induces differentiation of mouse embryonic stem cells into trophoblast-like cells.	6	30	1.57	0.77	0.0020	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000389870,9606.ENSP00000449404	FGF4,NANOG,POU5F1,GATA3,DLX3,KRT8
PMID:25319825	(2014) Arid3a is essential to execution of the first cell fate decision via direct embryonic and extraembryonic transcriptional regulation.	6	30	1.57	0.77	0.0020	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,NANOG,GCM1,POU5F1,GATA3,DLX3
PMID:18596037	(2008) Combinatorial signals of activinnodal and bone morphogenic protein regulate the early lineage segregation of human embryonic stem cells.	6	30	1.57	0.77	0.0020	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000311997,9606.ENSP00000345681	FGF4,NANOG,GCM1,POU5F1,NEFH,GATA2
PMID:34671031	(2021) Extracellular vesicles in pancreatic cancer progression and therapies.	9	124	1.13	0.7	0.0021	9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000346550,9606.ENSP00000352208,9606.ENSP00000367817,9606.ENSP00000377508,9606.ENSP00000436607,9606.ENSP00000498246	TGFBR3,NANOG,POU5F1,ANXA6,MYOF,PODXL,JUP,ADM,ABCG2
PMID:23614026	(2013) Defining the genomic signature of totipotency and pluripotency during early human development.	8	86	1.24	0.72	0.0021	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,POU5F1,TERF1,TDGF1,GATA2,GATA3,KRT8,ABCG2
PMID:31287024	(2019) Current understanding of adipose-derived mesenchymal stem cell-based therapies in liver diseases.	8	87	1.24	0.72	0.0022	9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000449404	FGF4,HMOX1,NANOG,APOE,POU5F1,ANPEP,KRT19,KRT8
PMID:31803983	(2020) NANOG is required to form the epiblast and maintain pluripotency in the bovine embryo.	5	14	1.83	0.76	0.0023	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000449404	NANOG,POU5F1,GATA2,GATA3,KRT8
PMID:23027349	(2012) Isolation and biological characterization of chicken amnion epithelial cells.	5	14	1.83	0.76	0.0023	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000378517	FGF4,NANOG,POU5F1,KRT19,SPP1
PMID:36621005	(2023) NANOGP1, a tandem duplicate of NANOG, exhibits partial functional conservation in human naive pluripotent stem cells.	6	32	1.55	0.74	0.0025	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000279488,9606.ENSP00000345681,9606.ENSP00000360269,9606.ENSP00000368632	NANOG,POU5F1,DUSP6,GATA2,TACSTD2,GATA3
PMID:35883776	(2022) Ferroptosis and Its Emerging Role in Pre-Eclampsia.	7	57	1.36	0.72	0.0025	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276914,9606.ENSP00000376197,9606.ENSP00000451040,9606.ENSP00000477796,9606.ENSP00000498246	HMOX1,FTH1,PLIN2,TFRC,PGF,GCH1,ABCG2
PMID:32490244	(2020) Profiling and quantification of pluripotency reprogramming reveal that WNT pathways and cell morphology have to be reprogramed extensively.	6	32	1.55	0.74	0.0025	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000367817,9606.ENSP00000458879	FGF4,NANOG,POU5F1,TDGF1,PODXL,ZSCAN10
PMID:33154556	(2020) Placenta-derived macaque trophoblast stem cells: differentiation to syncytiotrophoblasts and extravillous trophoblasts reveals phenotypic reprogramming.	7	57	1.36	0.72	0.0025	9606.ENSP00000168712,9606.ENSP00000252486,9606.ENSP00000259803,9606.ENSP00000345681,9606.ENSP00000348838,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,APOE,GCM1,GATA2,UBE2C,GATA3,KRT8
PMID:30154223	(2018) Single-cell RNA-sequencing reveals the existence of naive and primed pluripotency in pre-implantation rhesus monkey embryos.	6	32	1.55	0.74	0.0025	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000402152	FGF4,NANOG,POU5F1,GATA2,GATA3,SLC12A3
PMID:36853659	(2023) Protocol to generate induced trophoblast stem cells from embryonic stem cells in mice.	5	15	1.8	0.74	0.0028	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,GATA3
PMID:37735472	(2023) Targeting ferroptosis opens new avenues for the development of novel therapeutics.	8	91	1.22	0.69	0.0028	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000477796	HMOX1,APOE,FTH1,SAT1,TFRC,SLC1A5,SLC38A1,GCH1
PMID:34488623	(2021) Expression of proposed methionine transporters along the gastrointestinal tract of pigs and their regulation by dietary methionine sources.	5	15	1.8	0.74	0.0028	9606.ENSP00000305302,9606.ENSP00000320378,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000449756	SLC6A19,SLC7A8,SLC7A7,SLC1A5,SLC38A1
PMID:34770867	(2021) Luteolin Inhibits Breast Cancer Stemness and Enhances Chemosensitivity through the Nrf2-Mediated Pathway.	5	15	1.8	0.74	0.0028	9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000498246	HMOX1,NANOG,POU5F1,TDGF1,ABCG2
PMID:25749383	(2015) Osteopontin promotes a cancer stem cell-like phenotype in hepatocellular carcinoma cells via an integrin-NF-kappaB-HIF-1alpha pathway.	6	33	1.53	0.72	0.0028	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000378517,9606.ENSP00000498246	NANOG,POU5F1,ANPEP,KRT19,SPP1,ABCG2
PMID:25845432	(2015) Expression of Tight Junction Components in Hepatocyte-Like Cells Differentiated from Human Embryonic Stem Cells.	5	15	1.8	0.74	0.0028	9606.ENSP00000229307,9606.ENSP00000355124,9606.ENSP00000409544,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,KRT19,CLDN4,KRT8,ABCG2
PMID:25028581	(2014) Expression of ABCG2 (BCRP) in mouse models with enhanced erythropoiesis.	5	15	1.8	0.74	0.0028	9606.ENSP00000216117,9606.ENSP00000345681,9606.ENSP00000376197,9606.ENSP00000496870,9606.ENSP00000498246	HMOX1,GATA2,TFRC,LRP2,ABCG2
PMID:23336433	(2013) Reviewing and updating the major molecular markers for stem cells.	6	33	1.53	0.72	0.0028	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000296145,9606.ENSP00000300060,9606.ENSP00000376197	NANOG,POU5F1,TERF1,TDGF1,ANPEP,TFRC
PMID:21734265	(2011) Generation of colonies of induced trophoblast cells during standard reprogramming of porcine fibroblasts to induced pluripotent stem cells.	5	15	1.8	0.74	0.0028	9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000268053,9606.ENSP00000345681,9606.ENSP00000389870	GCM1,POU5F1,CYP11A1,GATA2,DLX3
PMID:19816704	(2010) Isolation and in vitro characterisation of dental pulp stem cells from natal teeth.	6	33	1.53	0.72	0.0028	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276914,9606.ENSP00000300060,9606.ENSP00000311997,9606.ENSP00000378517	NANOG,POU5F1,PLIN2,ANPEP,NEFH,SPP1
PMID:34440818	(2021) Building Pluripotency Identity in the Early Embryo and Derived Stem Cells.	8	93	1.21	0.68	0.0030	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000279488,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000409544,9606.ENSP00000498246	FGF4,NANOG,POU5F1,DUSP6,GATA2,GATA3,CLDN4,ABCG2
PMID:22427062	(2012) Model systems for studying trophoblast differentiation from human pluripotent stem cells.	7	60	1.34	0.7	0.0030	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,NANOG,GCM1,POU5F1,GATA2,GATA3,DLX3
PMID:38236930	(2024) Single cell RNA sequencing reveals endothelial cell killing and resolution pathways in experimental malaria-associated acute respiratory distress syndrome.	9	134	1.1	0.65	0.0032	9606.ENSP00000004531,9606.ENSP00000212355,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000282388,9606.ENSP00000307305,9606.ENSP00000374309,9606.ENSP00000378517,9606.ENSP00000436607	SLC7A2,TGFBR3,APOE,FTH1,ZFP36L2,DDIT4,LAMA1,SPP1,ADM
PMID:35267622	(2022) Single-Cell RNA Sequencing Uncovers Heterogeneous Circulating Tumor Cell Subsets in Breast Cancer.	7	61	1.33	0.69	0.0032	9606.ENSP00000355124,9606.ENSP00000357691,9606.ENSP00000357695,9606.ENSP00000360269,9606.ENSP00000368632,9606.ENSP00000377508,9606.ENSP00000409544	KRT19,S100A14,S100A16,TACSTD2,GATA3,JUP,CLDN4
PMID:35972936	(2022) Single-cell multiomics analyses of spindle-transferred human embryos suggest a mostly normal embryonic development.	5	16	1.77	0.72	0.0032	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000444408	NANOG,POU5F1,GATA2,GATA3,SLC1A5
PMID:33268902	(2021) Ferroptosis: molecular mechanisms and health implications.	11	234	0.95	0.62	0.0033	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276914,9606.ENSP00000362817,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000435233,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000477796,9606.ENSP00000484644	HMOX1,FTH1,PLIN2,FABP3,SAT1,TFRC,TEAD1,SLC1A5,SLC38A1,GCH1,CHAC1
PMID:34435204	(2021) BMP-treated human embryonic stem cells transcriptionally resemble amnion cells in the monkey embryo.	6	35	1.51	0.7	0.0033	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000482232	NANOG,POU5F1,TDGF1,GATA2,GATA3,CGA
PMID:32619492	(2020) Naive Human Embryonic Stem Cells Can Give Rise to Cells with a Trophoblast-like Transcriptome and Methylome.	6	35	1.51	0.7	0.0033	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000487363	NANOG,GCM1,POU5F1,GATA2,GATA3,HAVCR1
PMID:30949132	(2019) Human sFLT1 Leads to Severe Changes in Placental Differentiation and Vascularization in a Transgenic hsFLT1rtTA FGR Mouse Model.	6	35	1.51	0.7	0.0033	9606.ENSP00000075120,9606.ENSP00000216117,9606.ENSP00000259803,9606.ENSP00000362817,9606.ENSP00000449756,9606.ENSP00000451040	SLC2A3,HMOX1,GCM1,FABP3,SLC38A1,PGF
PMID:23291503	(2013) Embryonic stem cell-derived trophoblast differentiation: a comparative review of the biology, function, and signaling mechanisms.	6	35	1.51	0.7	0.0033	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000451040	FGF4,NANOG,GCM1,POU5F1,GATA3,PGF
PMID:36712680	(2022) Molecular profiling of urinary extracellular vesicles in chronic kidney disease and renal fibrosis.	9	137	1.09	0.64	0.0035	9606.ENSP00000252486,9606.ENSP00000291568,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000367817,9606.ENSP00000376197,9606.ENSP00000402152,9606.ENSP00000487363,9606.ENSP00000496870	APOE,CSTB,ANPEP,KRT19,PODXL,TFRC,SLC12A3,HAVCR1,LRP2
PMID:24772326	(2014) Generation of iPS Cells from Human Hair Follice Dermal Papilla Cells.	6	36	1.5	0.69	0.0036	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000378517,9606.ENSP00000449404	FGF4,NANOG,POU5F1,TDGF1,SPP1,KRT8
PMID:37705104	(2023) Proteomic alterations in the brain and blood-brain barrier during brain Abeta accumulation in an APP knock-in mouse model of Alzheimers disease.	7	63	1.32	0.67	0.0037	9606.ENSP00000075120,9606.ENSP00000252486,9606.ENSP00000300060,9606.ENSP00000341170,9606.ENSP00000376197,9606.ENSP00000496870,9606.ENSP00000498246	SLC2A3,APOE,ANPEP,PTN,TFRC,LRP2,ABCG2
PMID:37217306	(2023) Origin and segregation of the human germline.	7	65	1.31	0.65	0.0044	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000364683,9606.ENSP00000368632	NANOG,POU5F1,TERF1,TDGF1,GATA2,BAMBI,GATA3
PMID:31943813	(2020) Pulp stem cells derived from human permanent and deciduous teeth: Biological characteristics and therapeutic applications.	7	65	1.31	0.65	0.0044	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276914,9606.ENSP00000300060,9606.ENSP00000311997,9606.ENSP00000376197,9606.ENSP00000378517	NANOG,POU5F1,PLIN2,ANPEP,NEFH,TFRC,SPP1
PMID:32466429	(2020) Kidney Organoids and Tubuloids.	7	65	1.31	0.65	0.0044	9606.ENSP00000168712,9606.ENSP00000297991,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000402152,9606.ENSP00000487363,9606.ENSP00000496870	FGF4,AQP3,PODXL,GATA3,SLC12A3,HAVCR1,LRP2
PMID:31547567	(2019) The Interactivity between TGFbeta and BMP Signaling in Organogenesis, Fibrosis, and Cancer.	8	100	1.18	0.63	0.0044	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000296145,9606.ENSP00000300060,9606.ENSP00000364683,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000378517	FGF4,NANOG,TDGF1,ANPEP,BAMBI,GATA3,TFRC,SPP1
PMID:28855728	(2017) Meta-signature of human endometrial receptivity: a meta-analysis and validation study of transcriptomic biomarkers.	7	65	1.31	0.65	0.0044	9606.ENSP00000265162,9606.ENSP00000297991,9606.ENSP00000300060,9606.ENSP00000356030,9606.ENSP00000357392,9606.ENSP00000378517,9606.ENSP00000409544	ENPEP,AQP3,ANPEP,CD55,EFNA1,SPP1,CLDN4
PMID:22369103	(2011) Preimplantation development regulatory pathway construction through a text-mining approach.	7	65	1.31	0.65	0.0044	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,TDGF1,GATA2,GATA3
PMID:35531217	(2022) Chronic metabolic and induced stress impacts mesenchymal stromal cell differentiation and modulation of dental origin in-vitro.	5	18	1.72	0.67	0.0046	9606.ENSP00000216117,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000378517,9606.ENSP00000498246	HMOX1,POU5F1,ANPEP,SPP1,ABCG2
